Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y,Year,Month
10-12-2003 17:35,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Wednesday,CENTRAL,NONE,NORTH POINT ST / HYDE ST,-122.4203737,37.80572044,2003,12
06-09-2003 10:15,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Saturday,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.4135641,37.77951403,2003,09
20-08-2003 21:37,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Wednesday,SOUTHERN,JUVENILE ADMONISHED,800 Block of BRYANT ST,-122.4034048,37.77542071,2003,08
10-08-2003 17:00,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Sunday,CENTRAL,NONE,600 Block of GEARY ST,-122.4139888,37.78656854,2003,08
07-08-2003 14:05,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Thursday,SOUTHERN,NONE,900 Block of MARKET ST,-122.4085951,37.78370693,2003,08
24-07-2003 16:15,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Thursday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935,2003,07
24-06-2003 15:25,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Tuesday,CENTRAL,"ARREST, BOOKED",MARKET ST / 1ST ST,-122.3991523,37.79101661,2003,06
11-06-2003 16:07,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Wednesday,NORTHERN,"ARREST, BOOKED",100 Block of GROVE ST,-122.4190858,37.77843533,2003,06
26-05-2003 19:50,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Monday,SOUTHERN,"ARREST, BOOKED",STEVENSON ST / 2ND ST,-122.4008163,37.788817,2003,05
02-04-2003 11:19,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Wednesday,NORTHERN,NONE,100 Block of GROVE ST,-122.4190858,37.77843533,2003,04
18-03-2003 08:05,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Tuesday,TENDERLOIN,NONE,0 Block of POWELL ST,-122.4078454,37.78509432,2003,03
04-04-2014 21:47,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Friday,SOUTHERN,"ARREST, CITED",MISSION ST / SPEAR ST,-122.3940647,37.79253782,2014,04
17-11-2011 17:07,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Thursday,INGLESIDE,NONE,4600 Block of MISSION ST,-122.4350413,37.72425605,2011,11
28-07-2011 12:17,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Thursday,TARAVAL,"ARREST, CITED",19TH AV / OCEAN AV,-122.4749545,37.73245608,2011,07
10-11-2009 11:39,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,BAYVIEW,NONE,1200 Block of THOMAS AV,-122.3848044,37.72666751,2009,11
19-09-2009 06:20,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Saturday,TENDERLOIN,NONE,0 Block of GROVE ST,-122.4156425,37.77883232,2009,09
07-07-2009 22:32,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,SOUTHERN,NONE,1100 Block of FOLSOM ST,-122.4098458,37.77524071,2009,07
07-07-2009 07:11,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,SOUTHERN,NONE,900 Block of MARKET ST,-122.4085951,37.78370693,2009,07
08-06-2009 08:29,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Monday,TENDERLOIN,"ARREST, CITED",100 Block of TURK ST,-122.4115931,37.78305295,2009,06
08-03-2009 05:00,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Sunday,BAYVIEW,NONE,1500 Block of 17TH ST,-122.3991973,37.76503923,2009,03
20-01-2009 07:45,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,BAYVIEW,NONE,3RD ST / CUSTER AV,-122.3873754,37.74426118,2009,01
08-01-2009 15:14,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Thursday,TARAVAL,NONE,1200 Block of VICENTE ST,-122.4802666,37.73916667,2009,01
27-12-2008 22:00,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Saturday,SOUTHERN,"ARREST, CITED",100 Block of KING ST,-122.3908586,37.77909636,2008,12
23-12-2008 10:51,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,CENTRAL,NONE,100 Block of GEARY ST,-122.4058415,37.7877191,2008,12
01-10-2008 16:00,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Wednesday,BAYVIEW,NONE,500 Block of SELBY ST,-122.3959706,37.74392425,2008,10
24-06-2008 15:50,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,TENDERLOIN,NONE,0 Block of TAYLOR ST,-122.4105513,37.78250256,2008,06
11-06-2008 12:35,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Wednesday,TARAVAL,NONE,200 Block of VIDAL DR,-122.4849038,37.72056658,2008,06
08-02-2008 09:44,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Friday,TARAVAL,NONE,PINEHURST WY / UPLAND DR,-122.4640546,37.72952323,2008,02
28-05-2007 09:00,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Monday,MISSION,"ARREST, CITED",15TH ST / SAN BRUNO AV,-122.4057096,37.76719953,2007,05
23-01-2006 16:16,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Monday,SOUTHERN,JUVENILE CITED,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441,2006,01
17-12-2005 02:33,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Saturday,TARAVAL,NONE,1100 Block of TARAVAL ST,-122.4783846,37.7429865,2005,12
28-09-2004 17:55,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,SOUTHERN,NONE,5TH ST / HARRISON ST,-122.4018464,37.77903241,2004,09
28-09-2004 17:10,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,MISSION,NONE,DIVISION ST / BRYANT ST,-122.4109328,37.76941138,2004,09
28-09-2004 17:00,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,MISSION,NONE,0 Block of ERIE ST,-122.416699,37.76931222,2004,09
28-09-2004 16:50,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,MISSION,NONE,0 Block of ERIE ST,-122.4167104,37.76920149,2004,09
28-09-2004 16:41,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,MISSION,NONE,0 Block of ERIE ST,-122.416699,37.76931222,2004,09
28-09-2004 16:40,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,MISSION,NONE,0 Block of ERIE ST,-122.416699,37.76931222,2004,09
28-09-2004 12:59,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Tuesday,MISSION,"ARREST, CITED",24TH ST / YORK ST,-122.4081924,37.75285342,2004,09
15-04-2004 12:00,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Thursday,TARAVAL,NONE,2400 Block of 38TH AV,-122.4959138,37.74120405,2004,04
16-10-2003 14:55,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Thursday,RICHMOND,"ARREST, CITED",500 Block of 6TH AV,-122.4640074,37.7781481,2003,10
21-08-2003 19:00,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Thursday,NORTHERN,"ARREST, CITED",1700 Block of OFARRELL ST,-122.4335331,37.78313157,2003,08
11-07-2003 14:40,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Friday,NORTHERN,"ARREST, CITED",600 Block of TURK ST,-122.4198425,37.78211726,2003,07
07-07-2003 14:00,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Monday,SOUTHERN,NONE,400 Block of 10TH ST,-122.4105412,37.77091306,2003,07
16-05-2003 01:55,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Friday,CENTRAL,"ARREST, CITED",400 Block of COLUMBUS AV,-122.4084074,37.79914233,2003,05
09-01-2003 19:10,OTHER OFFENSES,ADVERTISING DISTRIBUTORS PERMIT VIOLATION,Thursday,SOUTHERN,"ARREST, CITED",200 Block of 2ND ST,-122.3979117,37.78658162,2003,01
20-03-2015 23:44,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Friday,MISSION,JUVENILE BOOKED,19TH ST / CAPP ST,-122.4181201,37.76030123,2015,03
05-10-2014 17:15,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Sunday,RICHMOND,"ARREST, BOOKED",1100 Block of JOHNFKENNEDY DR,-122.4849678,37.76997059,2014,10
03-10-2014 16:00,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Friday,RICHMOND,"ARREST, CITED",400 Block of JOHNFKENNEDY DR,-122.4652087,37.77261005,2014,10
03-10-2014 01:39,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Friday,CENTRAL,JUVENILE CITED,STOCKTON ST / SACRAMENTO ST,-122.4077298,37.7931773,2014,10
09-08-2013 19:05,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Friday,SOUTHERN,JUVENILE ADMONISHED,800 Block of BRYANT ST,-122.4034048,37.77542071,2013,08
11-06-2013 19:05,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Tuesday,MISSION,"ARREST, CITED",500 Block of DOLORES ST,-122.4261533,37.76061868,2013,06
11-06-2013 01:27,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Tuesday,CENTRAL,"ARREST, BOOKED",SACRAMENTO ST / STOCKTON ST,-122.4077298,37.7931773,2013,06
17-05-2013 00:25,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Friday,MISSION,"ARREST, CITED",1800 Block of MISSION ST,-122.4198329,37.76746253,2013,05
26-11-2012 04:10,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Monday,CENTRAL,"ARREST, BOOKED",700 Block of WASHINGTON ST,-122.4060285,37.79514477,2012,11
18-09-2012 07:29,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Tuesday,MISSION,"ARREST, BOOKED",0 Block of COLLINGWOOD ST,-122.4361076,37.76147068,2012,09
23-03-2012 02:55,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Friday,MISSION,"ARREST, BOOKED",2100 Block of MARKET ST,-122.4300187,37.76683052,2012,03
23-01-2012 20:04,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Monday,CENTRAL,JUVENILE CITED,800 Block of GEARY ST,-122.4172733,37.78614939,2012,01
10-01-2012 02:00,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Tuesday,MISSION,"ARREST, BOOKED",2100 Block of MISSION ST,-122.4193311,37.76226434,2012,01
20-11-2011 02:07,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Sunday,RICHMOND,NONE,400 Block of CLEMENT ST,-122.4638941,37.78290926,2011,11
03-11-2011 13:04,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Thursday,SOUTHERN,PSYCHOPATHIC CASE,800 Block of BRYANT ST,-122.4034048,37.77542071,2011,11
02-11-2011 02:10,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Wednesday,RICHMOND,"ARREST, BOOKED",5300 Block of GEARY BL,-122.476719,37.78057979,2011,11
05-06-2011 19:52,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Sunday,PARK,"ARREST, CITED",800 Block of CLAYTON ST,-122.4479868,37.76653072,2011,06
11-09-2010 22:28,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Saturday,BAYVIEW,JUVENILE CITED,100 Block of PENNSYLVANIA AV,-122.3938565,37.76464455,2010,09
18-05-2010 03:51,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Tuesday,MISSION,"ARREST, BOOKED",1200 Block of SOUTH VAN NESS AV,-122.4164071,37.75315095,2010,05
05-05-2010 15:52,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Wednesday,TARAVAL,JUVENILE CITED,0 Block of WESTPORTAL AV,-122.4664486,37.74033299,2010,05
04-05-2010 15:09,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Tuesday,TARAVAL,"ARREST, CITED",19TH AV / SANTIAGO ST,-122.4757735,37.74491907,2010,05
23-04-2010 23:11,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Friday,BAYVIEW,"ARREST, BOOKED",2000 Block of 3RD ST,-122.3886619,37.76367804,2010,04
08-04-2010 01:46,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Thursday,SOUTHERN,"ARREST, CITED",1100 Block of HOWARD ST,-122.4113591,37.77649448,2010,04
25-03-2010 16:30,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",Thursday,TENDERLOIN,"ARREST, CITED",OFARRELL ST / MASON ST,-122.4096862,37.78620421,2010,03
14-11-2009 01:45,OTHER OFFENSES,AFFIXING ADVERTISMENTS TO POLES,Saturday,SOUTHERN,"ARREST, CITED",300 Block of 11TH ST,-122.4132875,37.7711962,2009,11
25-11-2008 18:24,OTHER OFFENSES,AFFIXING ADVERTISMENTS TO POLES,Tuesday,SOUTHERN,"ARREST, BOOKED",MARKET ST / MASON ST,-122.4089536,37.78328787,2008,11
01-06-2005 12:50,OTHER OFFENSES,AFFIXING ADVERTISMENTS TO POLES,Wednesday,MISSION,"ARREST, CITED",2400 Block of MISSION ST,-122.4190253,37.75761347,2005,06
13-08-2006 01:18,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER, SNIPING",Sunday,MISSION,NONE,1400 Block of POTRERO AV,-122.4060681,37.75056849,2006,08
29-04-2015 18:33,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,BAYVIEW,"ARREST, BOOKED",3RD ST / 23RD ST,-122.3880041,37.75538983,2015,04
05-04-2015 19:31,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,MISSION,"ARREST, BOOKED",SOUTH VAN NESS AV / 14TH ST,-122.4178034,37.76840431,2015,04
01-04-2015 18:13,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,MISSION,"ARREST, BOOKED",CAPP ST / 16TH ST,-122.418701,37.76510988,2015,04
11-01-2015 13:47,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,RICHMOND,"ARREST, BOOKED",2600 Block of SACRAMENTO ST,-122.4365226,37.7895777,2015,01
26-11-2014 19:05,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,MISSION,"ARREST, BOOKED",2900 Block of 16TH ST,-122.419213,37.76513397,2014,11
25-11-2014 01:05,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,BAYVIEW,NONE,0 Block of NICHOLS WY,-122.3872348,37.71940083,2014,11
01-11-2014 01:13,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,CENTRAL,"ARREST, BOOKED",400 Block of BROADWAY ST,-122.4050655,37.79801347,2014,11
29-10-2014 23:30,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,SOUTHERN,NONE,3RD ST / BRYANT ST,-122.3958483,37.78132105,2014,10
02-10-2014 20:13,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,NORTHERN,"ARREST, BOOKED",900 Block of LARKIN ST,-122.4180651,37.78634192,2014,10
20-08-2014 18:13,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,SOUTHERN,"ARREST, BOOKED",1500 Block of MISSION ST,-122.4175234,37.77386703,2014,08
19-08-2014 18:46,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,NORTHERN,"ARREST, BOOKED",2500 Block of LOMBARD ST,-122.4435204,37.79899931,2014,08
07-08-2014 21:20,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,TENDERLOIN,NONE,100 Block of TAYLOR ST,-122.4109284,37.78367787,2014,08
07-08-2014 18:17,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,CENTRAL,"ARREST, BOOKED",700 Block of KEARNY ST,-122.4049044,37.79464788,2014,08
27-07-2014 15:05,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,CENTRAL,"ARREST, BOOKED",100 Block of JEFFERSON ST,-122.41501,37.80836982,2014,07
29-06-2014 17:50,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,SOUTHERN,NONE,1000 Block of MARKET ST,-122.4110714,37.78175113,2014,06
29-05-2014 00:03,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,INGLESIDE,"ARREST, BOOKED",MISSION ST / 30TH ST,-122.4219709,37.74237522,2014,05
30-04-2014 13:35,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,MISSION,"ARREST, BOOKED",0 Block of WOODWARD ST,-122.4207871,37.76905952,2014,04
29-04-2014 14:04,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,SOUTHERN,"ARREST, BOOKED",1200 Block of MARKET ST,-122.4154488,37.77829352,2014,04
14-04-2014 20:18,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.4090112,37.78113406,2014,04
22-02-2014 11:40,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,TENDERLOIN,"ARREST, BOOKED",400 Block of ELLIS ST,-122.4136313,37.78480537,2014,02
17-02-2014 00:01,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,BAYVIEW,"ARREST, BOOKED",0 Block of SANTAFE AV,-122.4008502,37.73408394,2014,02
07-02-2014 08:03,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,RICHMOND,"ARREST, BOOKED",6100 Block of CALIFORNIA ST,-122.4834173,37.78400944,2014,02
06-02-2014 08:30,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,CENTRAL,"ARREST, BOOKED",900 Block of HYDE ST,-122.4170443,37.78959528,2014,02
04-02-2014 12:15,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,BAYVIEW,"ARREST, BOOKED",3RD ST / 20TH ST,-122.3885594,37.76049292,2014,02
06-01-2014 14:19,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,TENDERLOIN,"ARREST, BOOKED",0 Block of TURK ST,-122.4098537,37.78338624,2014,01
12-12-2013 14:21,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,TENDERLOIN,"ARREST, CITED",500 Block of JONES ST,-122.4129991,37.78627746,2013,12
15-11-2013 15:41,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071,2013,11
04-10-2013 16:24,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,RICHMOND,"ARREST, BOOKED",JOHNFKENNEDY DR / 30TH AV,-122.4898047,37.77089178,2013,10
02-10-2013 16:01,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,TARAVAL,"ARREST, BOOKED",100 Block of APTOS AV,-122.466758,37.72918458,2013,10
01-10-2013 16:45,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,PARK,"ARREST, BOOKED",1800 Block of PAGE ST,-122.4512364,37.7703598,2013,10
22-09-2013 03:40,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,NORTHERN,"ARREST, BOOKED",1100 Block of FILLMORE ST,-122.4321162,37.78003044,2013,09
19-08-2013 19:10,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,INGLESIDE,"ARREST, BOOKED",MISSION ST / ONONDAGA AV,-122.4374615,37.72116508,2013,08
05-08-2013 13:39,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,MISSION,"ARREST, BOOKED",1200 Block of GUERRERO ST,-122.4226841,37.7511638,2013,08
30-06-2013 01:26,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,BAYVIEW,"ARREST, BOOKED",1400 Block of PALOU AV,-122.3880785,37.73244304,2013,06
19-05-2013 03:23,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,BAYVIEW,"ARREST, BOOKED",0 Block of OSCEOLA LN,-122.3830851,37.73175234,2013,05
03-05-2013 07:02,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,CENTRAL,"ARREST, BOOKED",500 Block of STOCKTON ST,-122.4072335,37.79052236,2013,05
19-04-2013 09:20,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,CENTRAL,"ARREST, BOOKED",UNION ST / MASON ST,-122.4124755,37.80003086,2013,04
17-04-2013 21:53,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,BAYVIEW,"ARREST, CITED",600 Block of JAMESTOWN AV,-122.3878337,37.71310723,2013,04
19-03-2013 11:06,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / GOLDEN GATE AV,-122.4138696,37.78186219,2013,03
10-03-2013 13:02,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,2013,03
06-03-2013 06:55,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / CALIFORNIA ST,-122.4157547,37.79120677,2013,03
10-02-2013 02:04,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,TENDERLOIN,"ARREST, BOOKED",100 Block of POWELL ST,-122.4080145,37.78595078,2013,02
26-01-2013 20:44,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,PARK,"ARREST, BOOKED",1800 Block of EDDY ST,-122.4380984,37.78063886,2013,01
22-01-2013 23:14,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,RICHMOND,"ARREST, BOOKED",5400 Block of GEARY BL,-122.4777721,37.78028491,2013,01
02-12-2012 02:00,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of OFARRELL ST,-122.4105093,37.78604322,2012,12
01-12-2012 15:57,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,TARAVAL,"ARREST, BOOKED",0 Block of CAMBON DR,-122.4744446,37.7183022,2012,12
31-10-2012 19:10,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,MISSION,"ARREST, BOOKED",24TH ST / MISSION ST,-122.4184482,37.75223917,2012,10
31-10-2012 14:55,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,SOUTHERN,"ARREST, BOOKED",NEWMONTGOMERY ST / MARKET ST,-122.4020702,37.78871987,2012,10
29-10-2012 00:42,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.4196583,37.76422056,2012,10
02-10-2012 13:39,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.4090112,37.78113406,2012,10
21-09-2012 20:23,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.4319796,37.78004785,2012,09
07-09-2012 19:58,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,BAYVIEW,"ARREST, BOOKED",0 Block of CASHMERE ST,-122.3827454,37.73565879,2012,09
16-06-2012 22:51,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,NORTHERN,"ARREST, BOOKED",2000 Block of POLK ST,-122.4217456,37.79548649,2012,06
07-03-2012 03:25,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,SOUTHERN,"ARREST, BOOKED",100 Block of MARKET ST,-122.3958859,37.79343959,2012,03
26-02-2012 15:14,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.4269556,37.76924706,2012,02
12-02-2012 19:13,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,SOUTHERN,"ARREST, BOOKED",0 Block of COLUMBIASQUARE ST,-122.4056023,37.77726512,2012,02
11-02-2012 20:07,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,CENTRAL,"ARREST, BOOKED",200 Block of POST ST,-122.4060218,37.78864912,2012,02
04-12-2011 12:28,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,BAYVIEW,"ARREST, BOOKED",600 Block of JAMESTOWN AV,-122.3878337,37.71310723,2011,12
05-11-2011 16:18,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294,2011,11
